image_id,id,caption
452891,306458,A white dog standing on top of a wooden bench.
298697,306872,there seem to be very few animals on this field.
148719,306924,A red truck sitting on a grassy field next to other trucks.
150726,307062,A pair of giraffes walking in an area between a rock and a tree.
303305,307478,A city bus parked on the side of a road.
404568,307490,A seagull standing on the sand near the water.
79565,307784,a pair of giraffe standing in a big open area.
361571,308094,A dog in a field looking up while wearing a hat.
303305,308159,A red and white bus on street next to trees.
67180,308659,A woman sitting on a wooden bench on a wall.
459153,308684,A young male sitting on a park bench typing on a laptop.
532058,308696,A boy sipping a milk bottle while lying on a bed.
459153,309038,The man is sitting on the park bench using his laptop.
404568,309071,The big bird is standing on the beach by the water.
463199,309309,A group of men standing on a subway with other people.
482978,309318,A silver and orange train in a train station.
463199,309381,Men are standing around on a city bus.
298697,309527,Horses are eating the hay in a large field.
270297,309645,A small train going down a steel track.
303305,309746,Red and white bus parked at the curb of a street under blue sky.
577182,309851,The wooden park benches are painted dark purple.
459153,310268,A young man on a wooden bench using a laptop.
404568,310445,A seagull standing near the ocean on the sand.
79565,311024,Two giraffes traveling across a rocky terrain with patchy grass.
452891,311141,A white dog on leash sitting on brown park bench.
67180,311305,A woman is sitting on an old wooden bench.
482978,311376,a close up of a train with a view inside.
459153,311405,a person operating a laptop on a bench.
459153,311555,A man uses his computer on a park bench.
532058,311954,A small child laying on a bed drinking from a bottle.
375493,312139,A woman in yellow shirt and skirt with cats in grass.
354753,312163,A street with traffic lights and cars at night.
79565,312266,two giraffes in an open field with a sky in the background.
361571,312399,A dog looking up with mouth open and wearing a hat.
6040,312689,A blue and white train is moving on the rails.
79565,312695,A baby giraffe stands next to a adult giraffe on staring out beyond them.
577182,312773,A small bird sitting on the back of a wooden bench.
79565,312803,An adult and a younger giraffe are facing the same direction.
67180,313024,This woman is sitting on a bench and looking in the right direction.
577182,313190,a bench with a couple of purple benches.
463199,313230,Three people stand posing for a picture on a bus.
426268,313519,Man standing in a black train with red train in front.
354753,313525,Oncoming traffic shining their lights at a traffic stop.
6040,313586,A five car blue and white train with passengers.
298697,313607,Two horses in a pasture with buildings in the background.
375493,313648,a person standing next to a yellow fire hydrant.
6040,314069,An electric train is traveling down the track on a road.
67180,314236,A woman in grey shirt and hat sitting on a wooden bench.
333402,315223,A man standing in front of the open door of a bus.
314541,315595,A large green field with a bench in the foreground.
361571,315732,The large dog is wearing a human's cap on it's head.
151657,316332,A man standing next to a woman in a living room.
354753,316357,An intersection with red light at night time.
314541,316675,A bench that has been placed in a field.
270297,317001,A train driving down a track surrounded by trees.
6040,317024,A close-up of an electric train going by on the tracks.
463199,317058,A group of commuters on a busy subway car or a bus.
67180,317113,A woman sitting on a wooden bench next to a rock wall.
577182,317285,Some purple benches and a bird on it.
375493,317296,A woman wearing a jean skirt standing next to a fire hydrant.
276720,317522,An empty street with brick buildings and cars.
6040,317999,A large white and blue train on a train track.
452891,318008,A white dog tied with a black leash to a bench.
270297,318012,A white and black train in train docking area.
532058,318059,A little boy drinking milk from a bottle while laying in bed.
506454,318467,A park bench that is sitting in grass under a tree.
506454,318524,A park bench next to a tree in grassy field.
452891,318590,A small white dog standing on a bench.
298697,318647,"a vast, grassy field with animals in the distance."
452891,318680,A dog standing on a bench during the day.
506454,318692,A plain wooden bench underneath a large tree.
72852,318915,A dilapidated bicycle frame underneath a Pedestrian Zone Sign.
506454,319049,A park area with a wooden bench that is under a tree and green grass all around the bench.
354753,319078,There are blurry traffic lights on the road.
270297,319293,A train car is sitting on some train tracks.
311883,319682,A train moving along a track during the day.
151657,319743,A man and a woman dressed in a gangster costume and ball dress.
72852,319776,a white green and black sign and a bicycle without wheels.
277051,320119,two little sparrows standing on a table by a knife.
333402,320137,A man is standing outside of a bus on the curb.
270297,320178,A train engine approaches a switch in a train yard.
532058,320189,A young boy lying in a bed with a sippy cup.
311883,320270,A train passes by a road on a railroad track.
506454,320312,A park bench sitting on a bed of mulch next to a tree.
354753,320530,Street at night with red stoplights and street lights with head on traffic.
151657,320718,A couple is posing together dressed in outlandish attire.
476704,320739,A bus on the street next to the lamp post.
151657,321168,A man and woman in costume like clothing standing together.
72852,321420,A bike without wheels sitting in front of a building.
303908,321759,A bench outside near a body of water during the day.
277051,322012,two gray white and brown birds a knife and a red table.
314541,322225,A rusted up park bench sitting in the middle of a park.
333402,322450,A man standing next to a stage coach bus parked at a bus stop.
303908,322509,A wooden bench sitting next to a large body of water.
277051,322666,A couple of small birds standing on top of a table.
303908,322800,A wooden bench and life preserver near some water.
333402,323140,A man walking towards a blue and white bus on street.
333402,323206,Young male boarding a city bus at a bus stop.
311883,323411,Yellow train engine hauling freight cars past a level crossing.
314541,323575,The bench in the field is empty with no one around it.
151657,323748,There are two people dressed up in formal attire.
303908,323868,"Two benches, back to back, near a chain railing."
476704,324069,A city bus stopped at stop waiting for passengers.
72852,324309,A bike has had the wheels stolen from it sits in a pedestrian zone.
375493,324316,a woman standing next to a yellow fire hydrant.
277051,324349,Two sparrows sit n a table with a red tablecloth at an outdoor cafe.
575187,324377,A giraffe sticks his nose and tongue out of a wire fence to accept something a man is offering him.
314541,324640,An empty blue park bench on a slight hill.
561679,324677,A big orange sign about street maintenance near a street.
375493,324709,A woman wearing a yellow top and a jean skirt standing next to a yellow fire hydrant.
303908,324771,An empty wooden bench near the waters edge.
523194,325096,A fire hydrant on the side of a road.
575187,325172,A giraffe eating out of the hands of a man through fence.
311883,325220,A large long train on a steel track.
311883,325232,A yellow train engine pulling train cars over road.
532058,325238,A small child laying in bed drinking a bottle of milk.
72852,325335,A bicycle laid on its side on a sidewalk under a Pedestrian Zone sign.
476704,325524,A city bus 18 parked in a red zone.
476704,325587,A bike on lamppost next to a red and white bus.
277051,325666,Two birds perched on a table near a plate of food.
523194,326284,A yellow fire hydrant by a wall and a sign.
523194,326977,There is a fire hydrant next to a red sign.
122606,327598,A bus going to crosstown parked on side of road.
476704,327735,A bus parked on the side of the road next to a bike.
460379,328052,"Two Giraffes are in the wilderness, possibly eating."
460379,328292,Giraffes stand in a field surrounded by woods in a zoo.
523194,328747,A fire hydrant and a street sign are on the side of a street.
460379,328889,Some giraffes walking around on grass by trees.
276720,329660,A intersection and a narrow street lined with stone buildings.
47010,329665,A pond of water with three giraffe walking in the dirt.
561679,329855,A residential street has an orange no parking sign near a sidewalk.
171050,330015,A brown and gold fire hydrant in front of a brick building.
276720,330626,A house lined road with red trucks on the side of the street.
47010,330946,three giraffes walking on a gravel ground near a body of water.
528862,331073,In a large area many giraffes stand behind a fenced area.
58636,331399,A large wooden pole with a green street sign hanging from it.
561679,331517,A rather dirty looking street sign advertising maintenance on Wednesday.
58636,331639,street signs on the corner of Gladys and Detroit.
575187,331718,A man in black sweater feeding a giraffe through a fence.
122606,331804,A bus that is on the side of the road.
276720,331970,A small suburb area with a few parked red vans.
460379,332204,three adult giraffes in a field among trees.
528862,332207,Several giraffes and other animals in a fenced enclosure.
460379,332453,A bunch of giraffes on a grassy field during the day.
122606,332461,A front shot of a Crosstown bus is parked on the side of the road.
47010,332944,A herd of giraffe walking along a dirt road.
575187,333056,A man feeding a giraffe through a metal fence.
276720,333176,A stone building with a blue door on it.
58636,333484,The signs give the street names and show where to park.
523194,333667,A street sign and fire hydrant sit next to a sidewalk.
122606,334753,A bus parked to the side of an empty road.
106281,334853,Two trains passing each other on seperate tacks.
122606,335257,A white bus with bicycle rack parked on the side of a street.
58636,335290,A wooden utility pole sports several street signs.
575187,335300,A man feeding a giraffe through a fence.
171050,335343,The subject of this photo is a fire plug on a city street.
542856,335359,a public transportation bus with an advertisement on the side.
121153,335450,A white road sign suspended over a highway.
171050,335532,A fire hydrant on a side walk in front of a building.
121153,335690,a street sign in english and asian writing.
106281,336086,Two trains pass each other on the railroad tracks.
561679,336401,there is a orange street sign with a white sign underneath.
171050,336405,A fire hydrant across from a red bricked building.
58636,336553,The street signs for Gladys and Detroit streets are attached to a wooden pole.
47010,336796,Three giraffes with heads pointing ahead walk on a dirt path.
186938,336982,A small bird standing on a rocky ground.
47010,337111,Giraffes walking near water surrounded by a forest.
106281,337553,A long silver train traveling through a small city.
534639,337578,A modern train running on tracks near a station.
534639,337929,A large long white train at a station.
528862,338018,A herd of giraffe walking through a grass covered hillside.
528862,338615,"Several giraffes spending time in an enclosed, grassy area."
186938,338821,A grey and white bird on sandy beach next to rocks.
528977,339312,"Street signs, graffiti, old buildings and a bridge."
186938,339334,a small bird standing on a rocky beach.
186938,339349,A bird standing in the sand surrounded by rocks and pebbles.
561679,339437,a street sign on a rural street with a sidewalk.
121153,339659,Some large city signs in front of a big mountain.
121153,339887,A street sign has a freeway sign in a different language.
528977,339999,Graffiti on a building next to street signs.
186938,340066,A little grey and white bird standing on a sandy beach.
283318,340133,A fire hydrant and some cars on the side of the street.
542856,340669,A large white bus on a city street.
104198,340771,A sign is next to an ornate white gazebo.
528977,340974,Street signs cast shadows on the graffiti decorated wall.
550084,341051,A green sign says Thruway one fourth mile.
106281,341342,Two trains on the track at a railway.
528977,341454,A brown building has graffiti on the side.
212559,341657,A stable full of lambs standing and laying around.
212559,341807,a bunch of goats on grass in an area.
542856,341830,a public transit bus on a city street.
534639,342240,A public transit train at one of its stations.
127624,342542,A train next to a train station with city in background.
534639,342636,A white train traveling down the tracks with expo center on a sign on the front.
104198,342649,A street sign is pictured at the forefront with an ornate building in the background.
528862,342806,A group of giraffes wonder around in a fenced off area with other animals.
104198,342907,A stop sign with a pagoda in the background.
283318,343025,An open book store on a street corner.
127624,343133,Dusk is about to enter behind the city.
528977,343206,Various street signs and a building next to a bridge.
212559,343634,Sheep stand and lay in hay strewn around a barn.
301981,343809,A giraffe caged in while grass falling from his mouth.
106281,343985,Two passenger trains on opposite tracks speeding down the tracks.
301981,344547,I giraffe lowers its head to snag a floating wisp of hay.
534639,344592,The metro train is painted white with blue lettering.
323571,344598,A street sign on the street near a building.
542856,345013,A city bus carrying ads featuring women coming to town.
301981,345588,A giraffe at the zoo leans down to feed.
104198,345652,Very detailed white roof behind a stop sign.
323571,345774,A street sign is shown across from a street with has cars and a traffic light.
297343,345808,A stop sign has been placed upside-down in the grass beside a building.
121153,345896,Blue mile marker sign advertising two locations in two languages.
301981,346218,A lone giraffe standing next to a wall.
104198,346225,A stop sign with the work stop written in Arabic.
134689,346281,there is a very tall giraffe standing in the wild.
98261,346884,Two brown and black birds staring on a curved wire.
127624,346910,View of a highway near a city at sunset.
550084,346991,The large machinery sits on the opposite side of the fence from the highway sign.
134689,347055,A giraffe is standing by some brush in a field.
542856,347335,A bus is going down the street and it has an advertisement on the side of it.
297343,347632,A stop sighn is propped up against the side of a building.
323571,347820,Several pickup trucks pass a building on Hollywood.
283318,348311,There is a sign showing a street running one direction.
56545,348502,A gray bird is standing on small brown branch.
301981,348714,A giraffe standing in his enclosure at the zoo.
134689,348735,A giraffe standing in a dirt field near a tree.
550084,348794,A road sign stands next to the road.
98261,348810,Two yellow birds are standing on an object.
440508,348917,A long orange train traveling through a rural green countryside.
134689,348933,A single giraffe standing in a brushy area looking at the photographer.
213605,348998,A bus parked next to a white building with red trimming.
212559,349028,A herd of sheep grazing on a pile of hay.
440508,349055,An orange train is on the track with many cars behind it.
213605,349100,a bus sits parked next to a building.
212559,349106,a close up of sheep on hay ground indoors.
440508,349250,Multiple orange train engines on tracks with trees on each side.
343496,349381,A person walking by stop sign at street intersection.
565607,349421,A green fire hydrant next to field of colorful flowers.
233567,349476,A goat is standing in a barn by some hay.
410712,349626,A yellow and black traffic sign with buildings in background.
213605,349706,A city bus stopped by the side of the road for passengers.
440508,350153,Orange train on tracks in the country side.
127624,350159,A city skyline is shown with a subway train coming around the bend.
565607,350327,A fire hydrant sits in a bed of flowers.
550084,350360,"Roadwork equipment, at a gas station, next to a thruway."
323571,350463,A cloudy sky is shown behind a Hollywood street sign.
56545,350974,There is a bird sitting on a tree branch.
410712,351087,A street sign on a street corner in some very busy area.
283318,351203,There is a street sign on the corner by a building.
550084,351317,a street sign below a bunch of power lines.
56545,351526,There is a bird perched on the tree branch.
98261,351624,A couple of birds standing together on a pole.
410712,351669,A yellow pedestrian sign at the side of a lit up city street.
127624,351938,grainy image of two trains on tracks moving through a city.
98261,352005,A bird feeding her baby bird some food.
98261,352008,Two birds standing next to each other on a branch.
184321,352188,A train traveling down tracks next to lights.
134689,352554,A giraffe standing in dry dead brush on the savannah.
283318,353039,A store on the corner with an American flag flying from it's side.
297343,353179,A red stop sign sitting on the floor next to a wall.
56545,353215,The bird is sitting on the small branch of the tree.
323571,353268,A street sign sitting on the side of a large pole.
233567,353271,The goats are standing together on the straw.
233567,353505,a black goat standing next to two white goats.
565607,353615,A yellow and green fire hydrant in a bed of colorful flowers.
432553,353785,A couple of dogs viewing something as a person sits in a chair.
343496,353851,a woman walking by a stop sign while holding a bag.
56545,353869,A bird is perched on a twig in the trees.
565607,354119,A green and silver fire hydrant sitting in a field of flowers.
410712,354477,a busy road full of street signs and cars.
213605,354725,A congested road where different vehicles are running.
432553,354883,A person sitting on a seat on a bus next to brown dogs.
456559,354997,A man wearing sunglasses and a black hat.
339870,355101,A tall church tower sitting on the side of a road.
213593,355135,A red stop sign sitting on the side of a tall building.
463618,355136,A woman holding a baby next to a bird cage.
563603,355187,A herd of giraffe standing next to each other next to a pond.
213605,355517,Van drives by a bus sitting at the curb.
150265,355936,A group of people walking down a sidewalk.
288882,356025,Two large giraffes inside a fenced area interact with one another.
184321,356043,A blue and silver train next to train station and trees.
410712,356325,"Baxter street in the city at night; a ""people crossing"" sign."
184321,356382,A blue train is next to a sidewalk on the rails.
440508,356408,A long orange train is going between trees.
456559,356614,"A picture of a man wearing a suit, hat, and sunglasses."
432553,356638,"A bike, two dogs and a man sitting on public transportation."
343496,356959,The Pleasant Lane street corner and a woman carrying bags.
176847,356989,Black birds picking berries out of the tree.
563603,357239,The four giraffes are standing next to a tree.
560371,357285,Street signs from the corner of 8th ave.and 22 3/4 st.
565607,357347,Fire hydrant location in the middle of a flower field.
176847,357463,there is a black bird sitting in a berry tree.
233567,357594,"Several sheep standing in a barn, one is black."
343496,357811,The woman who has bought her groceries is crossing the street.
456559,357871,"Man posed in flashy clothes, with hat and sunglasses."
456559,357985,A smiling man in a hat is wearing sunglasses.
343496,358063,A person walking near a stop sign in a residential neighborhood.
432553,358261,The view of two dogs inside a bus.
213593,358387,there is a stop sign along this street.
463618,358388,A woman sits by a bird cage holding a baby.
288882,358608,The back side of two giraffes inside a gated area.
560371,358620,A two way street sign with one sign that changes from one name to another.
176847,358663,A black bird on top of berry branches.
176847,358738,The bird is eating berries from the tree.
176847,359134,A black bird is eating a berry from a bush.
432553,359194,Two dogs in the aisle of a bus next to a bicycle.
560371,359550,A street sign is pointing towards 8th avenue and the other is pointing towards 22 3/4 street in the middle of the forest.
288882,359625,Two giraffes standing next to each other at a zoo.
288882,359634,Dark giraffe stretches it's neck over towards the other one.
127135,359824,Small black and white pig on wheeled cart with protest sign.
213593,359911,A stop sign sits at an intersection in a city at night time.
463618,359912,A woman holds a baby while sitting next to a cage with a bird in it.
127135,360088,A small pig with a sign in the middle of the street.
213593,360916,Street sign displayed on pole at intersection in metropolitan region.
463618,360917,Woman holding child who is looking at white bird in cage.
339870,360960,Street lights in night time in urban setting.
184321,361110,A passenger train pulls into a train station.
297343,361300,Road sigh on wooden pole shown upside down next to white wall.
213593,361303,A stop sign on the side of a street.
463618,361304,A woman holding a baby next to a caged bird.
247838,361434,A small herd of buffalo resting on the ither side of the stream.
357060,361508,A bird is trying to find food in the water.
560371,361542,A street sign standing in front of some trees.
456559,361681,A man with a hat and a tie standing.
563603,361808,A group of giraffes gather under a tree.
233567,361830,Black and white sheep in hay next to wooden fence.
297343,361903,A stop sign standing up against a wall.
288882,362091,Two giraffes are standing next to each other.
563603,362144,Three giraffes standing under a tree by a watering hole.
247838,362169,A herd of buffalo are standing in the snow.
184321,362544,A train coming down the tracks arriving at a station.
339870,362763,A night time street scene of a street light and church.
127135,362848,a small dog sits inside of a small cart.
339870,362952,Some stoplights that have every light lit up.
560371,363042,Peculiar street sign showing intersection of 23 3/4 St and 8th Ave/CTH D.
127135,363376,The pig is sitting in front of the ironic sign.
127135,363490,A pet pig on a cart helps deliver a political message.
339870,363804,A church steeple is shown amidst telephone wires and lights.
247838,364557,a number of animals in a field covered in snow.
247838,364929,That looks like a herd of moose in the snow.
247838,365178,A herd of bison stroll by the snow covered banks of a stream.
184400,365985,A train as it travels down the tracks over a bridge.
150265,366619,People walking down a city sidewalk showing one with headphones.
252332,367214,A stop sign is shown among foliage and grass.
357060,367274,The bird has its beak in the water.
150265,367720,A group of people walk along the sidewalk.
287291,367736,A city street with buildings and cars on a rainy day.
150265,367978,Two people are walking close to each other on the side of the road.
563603,368060,Three giraffes stand by a sparse tree in the bushlands near a source of water.
252332,368555,A close up of a Stop sign near woods.
184400,369126,a colorful train going along an elevated track.
184400,369519,A train rides on a bridge past a building.
184400,369699,A subway train that is passing over a train bridge.
357060,370628,A small bird pecking at the sand and water.
357060,370718,A sandpiper probes the sand with its beak looking for food at the tideline.
287291,370898,Crowded suburbia area with cars and stoplights with skyline.
150265,371092,People walking on sidewalk with yellow fire hydrant nearby.
42628,371106,Snow piled high around pipes with people walking in background.
252332,371279,A closeup of a large stop sign in the bushes.
42628,371622,Some people are walking down a snowy streets with white snow.
33707,372013,Two giraffes are standing next to a building.
42628,372339,A group of people walking across very dirty snow.
357060,372434,Bird drinking water and walking on beach and ocean surface.
33707,372589,Adult giraffe standing next to young one by the building.
546829,372620,A small white dog on a wooden bench.
42628,372912,Many persons are busy in clearing the snow.
287291,373052,A traffic light and cars on a street.
252332,373145,A large oval Stop sign near some trees.
546829,373205,Cute white fluffy dog standing on an old wooden bench.
42628,373248,The snow is almost covering the fire hydrant.
33707,373948,Two large giraffes inside a fenced area stand together near many rocks.
546829,375377,A little white dog is standing on a bench.
546829,375383,A white dog is sitting on a wooden bench.
38048,375440,A red fire hydrant on a city sidewalk.
38048,376226,A diminutive fire hydrant rising though a suburban sidewalk.
33707,376285,Two giraffes stand together near rocks and a building.
97988,376461,"Man standing under banner that reads ""Run for Rights""."
287291,376868,Cars and people stopped at a city intersection.
546829,377120,A small white dog stands on a wooden bench.
287291,377135,The cars at the intersection are waiting for the pedestrians to cross.
33707,377197,Two giraffes standing outside near a building.
38048,378056,A red fire hydrant embedded in a city sidewalk.
478286,378889,The train is traveling across the high bridge.
534394,379034,A herd of sheep moving up over a wall to a field from a sidewalk.
38048,379574,The red and white fire hydrant is embedded in the street.
436738,379670,An intersection with antique cars and a bus at it.
38048,380741,A red fire hydrant is on the sidewalk next to a sign.
184400,380745,a train on a train track on an elevated bridge.
478286,380809,a train on a train track on an elevated bridge.
478286,380857,A street light in front of a colorful train on a bridge.
259382,380869,Giraffe inside rock walls standing and bowing its head.
259382,381238,A young giraffe tries to stand up straight on it's legs.
162130,381280,A wooden bench is sitting next to a grassy field.
259382,381322,A tall giraffe standing on top of a solid rock ground.
252332,381599,a close up of a stop sign with trees in the background.
436738,382256,an old photo of cars in a city street.
97988,382365,A man standing underneath a marathon sign in the grass.
478286,382774,A large long train on a steel track.
436738,382856,A white and green bus driving down a street.
147223,382963,A small bus parked in front of a bus stop.
97988,383091,A guy smiling while standing under a run for rights banner.
162130,383095,A park bench next to fence and trees by grassy field.
259382,383167,A giraffe splays its front legs while in its enclosure.
140583,383237,A group of donkeys on the side of the road.
418959,383334,A duck standing on a pile of debris in water.
396568,383466,An orange and black train with train cars passing trees.
140583,383669,A group of animals that are walking down the road.
418959,383721,A bird has it's head below the surface of the water.
259382,383794,A giraffe stands with it's front legs spread apart.
396903,384244,Small red propeller airplane sitting on an airport runway.
534394,384293,Group of sheep crossing over a street onto an open field.
507797,384536,Two buses parked next to each other in front of a building.
140583,384800,A flock of animals stand on the road near mountains.
534394,384809,A herd of sheep walking along a road.
396568,384939,An orange train is going down the tracks.
436738,385187,An old photo of a bus and some cars sitting at an intersection.
140583,385298,A herd of animals on the side of the road.
140583,385394,A herd of sheep with two sherds moving down a road in the mountains.
534394,385433,The sheep follow each other over the short block wall.
97988,385473,A man in racing gear and number under a banner.
436738,385505,Vintage street with cars and buses lining it.
389684,385569,The pedestrian is walking down the side of the highway by the bus.
478286,385585,A rainbow train traveling on the bridge above.
147223,385633,A large bus on a open city street.
418959,385872,The bird is swimming in the water alone.
418959,386052,A bird puts its beak into its feathers in the middle of a body of water.
396568,386229,A train chugs along parallel to a lush forest.
396568,386514,a black and red train going down a track by some trees.
418959,387084,A bird floating on top of water in the rain.
548267,387309,A herd of sheep grazing on a lush green field.
162130,387571,A secluded park bench over looking a field.
97988,387624,"A runner poses beneath a ""Run for Rights"" sign in a green city park."
396903,387805,"A bright red, very small plane waits on the runway with a red BAE SYSTEMS flag hanging behind it on a building."
389684,388383,A transit bus passing a man on a sidewalk.
397639,388591,A large white sheep next to a small black one.
162130,388819,A park bench placed near an open field.
507797,388997,A group of people getting off of a bus.
396903,389014,A small red plane on a open road.
396903,389017,A red fighter plane on runway next to building.
162130,389281,A wooden bench in a grass field with a tree.
397639,389521,A lamb and a sheep are out in the field together.
534394,389669,A large number of sheep walking on a sidewalk.
389684,389844,Guy walking pass a bus sitting at the curb.
396903,390106,The plane is on the runway near the building.
397639,390697,The two sheep are standing next to each other in the field.
279714,390780,Closeup of a button in front of the Louisville Slugger factory in KY.
397639,391033,Pair of sheep standing on open grassy field on clear day.
548267,391242,There is a herd of sheep grazing on the grassy field.
553511,391768,View of high rises on a city street.
115946,392316,A street intersection with old buildings in the background.
548267,392469,A farm with a lot of animals near mountains.
389684,392490,a man is walking down the sidewalk next to a bus on the street.
562448,392557,A white bus is driving down the street.
279714,392934,a car is parked next to a pole.
389684,393045,a man walks down a sidewalk as a vehicle passes.
397639,393229,A ewe and her kid in a field.
147223,393781,A small city bus with advertising on the side and back.
396568,393936,A diesel locomotive hauling some freight through the countyside.
507797,394151,A group of people getting off of a bus.
548267,394620,A grassy pasture with a herd of sheep with mountains in the background.
115946,395112,a traffic light above a city street.
548267,395154,A large grassy pasture with grazing sheep in it.
115946,395448,Cars are parked on both sides of the narrow street full of tall buildings.
147223,395632,Advertisements covered bus stopped on a city street.
279714,395742,A baseball bat is in a window looking out over the street.
489842,396104,All of the children are gathered around Santa Claus.
147223,396211,A bus is parked next to the sidewalk.
507797,396332,A group of older women getting off a parked bus.
507797,397007,Elderly women debark a bus at a station.
279714,397206,A hand written sign is posted on an object outside.
115946,397305,The people are parked along the street by the tall buildings.
115946,397335,The street light is green above a quiet city street.
130566,397518,A yellow train on the tracks with several cars.
410428,398043,A herd of sheep are grazing in a green field.
514540,398140,"A city street corner with a street pole that has one way signs and a light on the top, and a building in the background."
562448,398197,VERY BLURRY PHOTO OF A BUS SPEEDING THROUGH A TUNNEL.
410428,398400,Sheep are on a grassy field and one of them is a white and black baby.
562448,398560,A city bus driving on a road with blurred lights and the city street behind it.
724,398580,A stop sign is mounted upside-down on it's post.
358923,398762,A woman with an umbrella hat talks on her cell phone.
279714,398808,The picture of a pin has a huge bat in the background beside a building.
2923,398820,A marsh area with egrets and shrimp boats.
553511,398887,cars driving through city intersection near tall buildings.
249643,399172,A train traveling down train tracks near a train station.
724,399297,A stop sign that is hanging upside down.
410428,399303,The small herd of sheep are grazing on the grassy field.
562448,399649,A bus driving down a street at night.
249643,399835,A train running along a track near a station.
358923,400133,The lady on the phone is wearing an umbrella hat.
249643,400153,A train that is riding on tracks through a station.
130566,400542,A train pulls past an intersection in the rail in a rural area.
514540,400693,Both streets of the intersection are marked as one way.
724,400824,An upside down stop sign by the road.
553511,401080,Cars passing through a street intersection with office buildings in the background.
249643,401167,A passenger train that is pulling into a station.
358923,401264,A woman with an umbrella hat holds a cellphone up to her ear.
1532,402175,A street scene with focus on the street signs on an overpass.
79408,402565,A red stop sign sitting next to a forest.
475150,403854,A giraffe walking near a tree with very few leaves.
255749,403938,A bus stopped at a curb to allow people to board the bus.
532530,404584,A map of the town in the middle of the street with buildings in the background.
255749,405357,A bus is stopped on a dark road.
226111,405428,"A No bicycles, skates or skateboards sign on a pole."
255749,405846,"City bus stopped, taking on passengers, at night."
79408,406279,Stop sign with a tree branch touching it.
255749,406425,people getting on a public bus at night.
1532,406435,Many cars traveling on a busy road with exit signs overhead.
211674,406558,Red double decker bus with people standing on top.
255749,406722,A man stands beside a bus in a snowy forest at night.
211674,407185,A double decker bus driving down a street.
226111,407513,a close up of a vandalized street sign.
226111,407567,"A street sign prohibiting bicycles, skates, and skateboards."
79408,408301,A stop sgn with a branch in front of it.
299720,408328,A half of face of a giraffe and a tree.
261161,409467,A dog with a leash on is sitting near a park bench.
15338,409505,A yellow bus is on a street near a black guard rail.
226111,410411,A street sign mounted to the side of a pole.
22755,410435,A rear view mirror sitting on the side of a yellow bus.
299720,410485,A giraffe standing next to a building near a tree.
22755,410633,The school bus is reflected in the rear view mirror.
15338,410741,The passenger buses are travelling down the road.
1532,410755,California traffic goes by road signs on an overpass indicating famous Hollywood streets.
211674,411022,a double decker bus with people waving from the top.
261161,411075,A dog is sitting next to a bench.
211674,411979,A bus full of happy tourists drives down the street.
211674,412537,Double decker bus with people on the top floor on road.
1532,412882,Some cars on the freeway are exiting onto Sunset Blvd.
226111,412931,A sign prohibiting skating on the sidewalk with black and red writing.
261161,413073,Dog on a leash next to a pink bench.
15338,413249,City buses on a city street in the dawn hours.
250205,413355,Couple of Seagulls stand next to each other watching the same thing.
250205,413502,Two seagulls standing on a rock in front of the ocean.
250205,413778,Two seagulls stand on the rocks by the shore.
65288,413821,A yellow and green object with a brown bird perched on top of it.
41888,413885,Three birds walking around a dry grass field.
15338,413984,A yellow bus driving down a street next to a ball building.
8899,414017,A red brick building with a graffiti covered front.
250205,414270,Two seagulls standing on a rock looking out over the beach.
79408,414616,Ice covered tree branch rubbing a stop sign.
528524,414737,The brown cows walking along a path in the field.
22755,414758,The view of this round rear-view mirror is that of a school bus.
528524,415043,two brown animals walking through a path in the woods.
79408,415072,A stop sign with trees and tree branches close to it.
275791,415147,A large trains travels past a river that contains several different boats.
22755,415193,a big yellow school bus shown through the rear view of another school bus.
528524,415328,two shorn sheep walking between some bushes.
275791,415663,A large long train on a steel track.
275791,415894,Covered boats are in the water by the shore.
250205,416046,Two heron are standing on some rocks near some water.
41888,416192,There are 3 female peacocks together walking around.
22755,416252,"In a rear view mirror, a school bus can be seen."
528524,416264,Two sheep walk in a line down a small pathway in the brush.
65288,416407,A small bird sitting on a chair by a table.
15338,416579,a yellow bus and a white bus on a empty road.
41888,416810,three strange looking birds walking on the grass.
42178,416931,Smoggy picture of many trains in a busy train station.
1532,417223,Cars and trucks driving under the underpass with street signs directing them where to go.
357748,417256,A pink city bus at a bus stop.
41888,417353,Three birds huddled together in a open field.
41888,417428,Three wild turkeys on top of the dried pasture.
357748,417790,A pink bus with a duck advertisement on the side.
261161,417861,A dog on a leash sitting next to a bench.
505942,418228,Two people have a conversation at an intersection.
8899,418469,"A graffiti-ridden building in an urban setting, a fire hydrant at curbside."
505942,418516,A black and white photo of a street sign with an arrow on it.
65288,418903,Little birds on the back of chairs at an outdoor restaurant.
566436,419051,A person sitting on a bench in a park.
275791,419104,Yellow and blue train moving along its tracks near a river.
542625,419200,A bird sits on a parking meter with several parked cars in the street.
42178,419421,An extensive network of wires are required to operate the railroad.
566436,419663,Some one who is sitting on the back of a park bench.
357748,419791,A pink bus is driving down the street.
357748,419848,A pink bus is parked next to the curb.
42178,419895,A foggy view above trains on train tracks.
337987,420010,Colorful bird sitting on a branch of a tree.
261161,420015,"A big dog on a leash, sitting next to a pink painted bench."
65288,420022,A bird is perched on the back of a chair.
528524,420089,Some cattle are walking on a dirt trail.
