image_id,id,caption,preposition,subject,object,verb,wrong_preposition,wrong_caption
153217,82346,A black cat with arched back walking past a motorcycle,with,A black cat,arched back,walking,full of,A black cat full of arched back walking past a motorcycle
475365,509678,A front end of a big train near a bridge.,of,A front end,a big train,,behind,A front end behind a big train near a bridge.
411938,267482,Woman holding a teddy bear on the back of a bicycle.,on,teddy bear,back of a bicycle,holding,inside of,Woman holding a teddy bear inside of the back of a bicycle.
79408,402565,A red stop sign sitting next to a forest.,next to,A red stop sign,a forest,sitting,on,A red stop sign sitting next to a forest.
575243,696481,A BLACK AND WHITE PICTURE OF A PERSONA ND A UMBRELLA,OF,A BLACK AND WHITE PICTURE,A PERSONA ND A UMBRELLA,,side by side,A BLACK AND WHITE PICTURE side by side A PERSONA ND A UMBRELLA
545407,470217,An airplane is flying through clear blue sky.,through,An airplane,clear blue sky,is flying,wearing,An airplane is flying wearing clear blue sky.
428562,755087,A sheep stands near other sheep in a closed off pen.,near,A sheep,other sheep,stands,on,A sheep stands on other sheep in a closed off pen.
172877,43485,Man wearing slacks and tie sitting in chair.,in,Man,chair,sitting,while,Man wearing slacks and tie sitting while chair.
496571,287235,A woman taking a picture of a man eating.,of,picture,a man,taking,through,A woman taking a picture through a man eating.
197004,632761,The sandwich features a large portion of meat.,of,portion,meat,features,over,The sandwich features a large portion over meat.
389684,393045,a man walks down a sidewalk as a vehicle passes ,down,man,sidewalk,walks,inside,a man walks inside a sidewalk as a vehicle passes
460229,539197,There is a truck behind the stop sign.,behind,a truck,the stop sign,is,wearing,There is a truck wearing the stop sign.
514508,402485,A man looking at a picture of a TV screen.,at,man,picture,looking,atop,A man looking atop a picture of a TV screen.
24027,782138,a large kite that is being flown in the sky,in,kite,sky,is being flown,side by side,a large kite that is being flown side by side the sky
430056,483268,A triple decker sandwich is sitting on a desk.,on,A triple decker sandwich,a desk,is sitting,besides,A triple decker sandwich is sitting besides a desk.
156292,140808,A person is looking at a display of clocks,at,person,display,is looking,onto,A person is looking onto a display of clocks
493442,564124,A woman slashing down a snowy hill on skis.,on,hill,skis,slashing,up at,A woman slashing down a snowy hill up at skis.
569030,1325,A city crosswalk has a leaky fire hydrant on the street.,on,a leaky fire hydrant,the street,has,up,A city crosswalk has a leaky fire hydrant up the street.
224200,300166,A dog sitting with his leash tied to a fire hydrant,with,dog,his leash,sitting,besides,A dog sitting besides his leash tied to a fire hydrant
571264,694632,A black and white photo of a guy and his motorcycle.,of,A black and white photo,a guy and his motorcycle,,side by side,A black and white photo side by side a guy and his motorcycle.
300341,574673,Two college age boys playing Wii while others look on ,while,Two college age boys playing Wii,others look on,playing,up,Two college age boys playing Wii up others look on
565778,94048,A train going back to its coarse filled with people.,back to,train,its coarse,going,down,A train going back to its coarse filled with people.
409867,581006,Cats look up and out the widow in a house.,up and out,Cats,the widow,look,among,Cats look up and out the widow in a house.
138856,580374,A large round piece of bread on a metal pan.,on,piece of bread,a metal pan,,on top of,A large round piece of bread on top of a metal pan.
265777,253972,a woman in a red top some glasses and a pizza,in,a woman,a red top,,outside of,a woman outside of a red top some glasses and a pizza
383386,645137,The three teddy bears sit with their arms around each other.,with,The three teddy bears,their arms,sit,in front of,The three teddy bears sit in front of their arms around each other.
65074,689721,A view of a bedroom with the bed unmade.,of,A view,a bedroom,,while,A view while a bedroom with the bed unmade.
554328,539502,A group of three men standing next to each other on a baseball field.,of,group,three men,standing,up at,A group up at three men standing next to each other on a baseball field.
135872,27550,A desk with both a laptop computer and a desktop computer.,with,A desk,both a laptop computer and a desktop computer,,back to,A desk back to both a laptop computer and a desktop computer.
506707,116758,A man in a white shirt and gray pants walks toward a grassy area as kids in baseball uniforms and an umpire are near him.,in,man,white shirt,walks,for,A man for a white shirt and gray pants walks toward a grassy area as kids in baseball uniforms and an umpire are near him.
322844,450341,A teddy bear is next to a goldfish toy.,next to,A teddy bear,a goldfish toy,is,with,A teddy bear is next to a goldfish toy.
172935,308156,A person doing a trick on water ski's while another passes underneath them.,on,trick,water skis,doing,next to,A person doing a trick next to water ski's while another passes underneath them.
52565,278736,a cow standing in some sand next to some water,in,cow,some sand,standing,above,a cow standing above some sand next to some water
232646,14367,An icy snow covered road overlooking a body of water.,covered,An icy snow,road,overlooking,at,An icy snow at road overlooking a body of water.
280779,743185,A cross country skier in the falling snow.,in,A cross country skier,the falling snow,,under,A cross country skier under the falling snow.
520077,176014,A stack of books sitting on a desk with a bottle of beer.,of,stack,books,sitting,onto,A stack onto books sitting on a desk with a bottle of beer.
230993,287034,Two women with open umbrellas walking down a street.,with,Two women,open umbrellas,walking,from,Two women from open umbrellas walking down a street.
486104,607811,A baseball game with a batter ready to swing,with,A baseball game,a batter,,inside of,A baseball game inside of a batter ready to swing
343803,423073,A person on field with a Frisbee in their hand.,on,A person,field,,behind,A person behind field with a Frisbee in their hand.
61418,705508,a couple of kids playing a game of checkers.,of,couple,kids,playing,in and out,a couple in and out kids playing a game of checkers.
459467,272978,A small airplane is about to take off on the runway.,on,airplane,runway,take off,of,A small airplane is about to take off of the runway.
301867,504873,Three girls walking down the sidewalk under a sun umbrella.,down,Three girls,the sidewalk,walking,from,Three girls walking from the sidewalk under a sun umbrella.
210708,310705,A large and small elephant bathing in the river.,in,elephant,river,bathing,as,A large and small elephant bathing as the river.
197004,633196,A white plate of food on a table.,of,plate,food,,among,A white plate among food on a table.
45596,515298,a bunch of parked bikes sit between two buildings ,between,a bunch of parked bikes,two buildings,sit,underneath,a bunch of parked bikes sit underneath two buildings
28449,466579,Elephants standing beside each other outside on a road.,beside,Elephants,each other,standing,close to,Elephants standing close to each other outside on a road.
54592,555277,Two people hiking up a mountain with their ski's.,up,Two people,a mountain,hiking,in to,Two people hiking in to a mountain with their ski's.
574810,41273,A long-haired cat sits on a window sill and stares outside.,on,cat,window sill,sits,holding,A long-haired cat sits holding a window sill and stares outside.
322352,531963,a room with plants on little tables by the windows ,with,a room,plants,,outside,a room outside plants on little tables by the windows
362716,544394,A man who is attempting to hit a tennis ball.,to,man,tennis ball,attempting,behind,A man who is attempting behind hit a tennis ball.
43581,59063,A small ham and pineapple pizza on a plate next to a spicy pepper shaker.,on,A small ham and pineapple pizza,a plate,,outside of,A small ham and pineapple pizza outside of a plate next to a spicy pepper shaker.
526103,608865,An elephant in a zoo walks behind the Asian Elephant sign.,in,An elephant,a zoo,walks,in to,An elephant in to a zoo walks behind the Asian Elephant sign.
322829,95355,A white meta bench next to a patch of grass.,next to,A white meta bench,a patch of grass,,on top of,A white meta bench next to a patch of grass.
274708,661916,A group of people on the steep slope of a mountain,of,group,people,,during,A group during people on the steep slope of a mountain
378116,466173,A surfer wearing a wetsuit is riding a wave.,wearing,A surfer,a wetsuit,is riding,off,A surfer off a wetsuit is riding a wave.
231580,775122,A man stands and holds his hands out in front of him.,in front of,hands,him,holds,along,A man stands and holds his hands out in front of him.
296657,327795,Six adult males outside jumping up in the air.,outside,Six adult males,,jumping,in and out,Six adult males in and out jumping up in the air.
482978,298797,A train passing by with empty seats on it.,by,train,,passing,out of,A train passing out of with empty seats on it.
511076,815339,The man is sitting by the water feeding the birds.,by,man,water,sitting,up at,The man is sitting up at the water feeding the birds.
159399,311491,a person on a field flying a kite with trees in the background,on,a person,a field,flying,in and out,a person in and out a field flying a kite with trees in the background
285894,160532,A giraffe has come to a fence line to greet visitors.,to,giraffe,fence line,has come,against,A giraffe has come against a fence line to greet visitors.
199771,326549,A group of people dressed in black preparing food.,of,group,people,dressed,with,A group with people dressed in black preparing food.
360661,816701,three people riding horses on a beach ,on,horses,a beach,riding,beyond,three people riding horses beyond a beach
289222,799262,Street sign in the shape of a person riding a horse with a person under.,in,Street sign,the shape of a person riding a horse,,against,Street sign against the shape of a person riding a horse with a person under.
554291,740941,A kitten climbing out of a blue bowl.,out of,kitten,blue bowl,climbing,wearing,A kitten climbing out of a blue bowl.
396863,86285,The young girl wearing red and black rides atop the white pony.,atop,girl,pony,rides,through,The young girl wearing red and black rides through the white pony.
85911,644252,The kite has sank halfway down into the water.,down into,halfway,the water,has sank,up at,The kite has sank halfway down into the water.
205282,752139,Three giraffes standing on a plain with a few trees,on,Three giraffes,a plain,standing,during,Three giraffes standing during a plain with a few trees
474028,662529,a group of kids playing soccer in a field,of,group,kids,playing,over,a group over kids playing soccer in a field
30504,257350,A person going up a snow hill on skis.,up,person,snow hill,going,on,A person going on a snow hill on skis.
30785,34506,A plate with a bowl filled with broccoli and two crackers with a spread.,with,A plate,a bowl,filled,onto,A plate onto a bowl filled with broccoli and two crackers with a spread.
256195,535791,A train on a track next to a set of blue stairs,on,A train,a track,,full of,A train full of a track next to a set of blue stairs
260470,187614,A row of several types of pastries on display.,of,row,several types of pastries,,under,A row under several types of pastries on display.
185802,282314,a banana that has been placed in a tiny lounge chair.,in,banana,tiny lounge chair,placed,like,a banana that has been placed like a tiny lounge chair.
568814,39963,A man with a tie is staring at something.,with,A man,a tie,is staring,on,A man on a tie is staring at something.
369675,289076,A passenger train is sitting at a station.,at,train,station,is sitting,while,A passenger train is sitting while a station.
2149,296788,A bowl filled with many shiny green apples.,with,bowl,many shiny green apples,filled,up at,A bowl filled up at many shiny green apples.
410880,709076,A large and over-sized stuffed teddy bear sitting in a chair.,in,teddy bear,chair,sitting,up of,A large and over-sized stuffed teddy bear sitting up of a chair.
532071,43237,A big black bear laying in the grass surrounded by trees.,in,bear,the grass,laying,along,A big black bear laying along the grass surrounded by trees.
363666,665330,A few men eating an assortment of foods at a table.,at,an assortment of foods,a table,eating,close to,A few men eating an assortment of foods close to a table.
143572,719016,A man holding a tennis racket in his hand while on the tennis court,in,tennis racket,his hand,holding,of,A man holding a tennis racket of his hand while on the tennis court
203629,787777,A man giving a thumbs up while on a cell phone.,on,man,cell phone,giving,down into,A man giving a thumbs up while down into a cell phone.
431896,603981,A yellow and red train traveling down train tracks.,down,train,train tracks,traveling,between,A yellow and red train traveling between train tracks.
558073,52927,Cat messing around in the white bathtub.,in,Cat,the white bathtub,messing around,underneath,Cat messing around underneath the white bathtub.
260925,573568,A cat sitting on the hood of a car.,on,cat,hood,sitting,under,A cat sitting under the hood of a car.
470173,788548,A woman statue holding a pitcher and basket in a garden.,in,A woman statue holding a pitcher and basket,a garden,,wearing,A woman statue holding a pitcher and basket wearing a garden.
297427,725274,A burger with a doughnut for the bun.,with,A burger,a doughnut,,close to,A burger close to a doughnut for the bun.
117425,17147,A toddler celebrates his birthday with a cupcake.,with,birthday,a cupcake,celebrates,above,A toddler celebrates his birthday above a cupcake.
153529,36020,a woman with her luggage at a train station,with,a woman,her luggage,,beyond,a woman beyond her luggage at a train station
217957,656016,Large ornamental gold and blue clock on the side of a building.,on,Large ornamental gold and blue clock,the side of a building,,under,Large ornamental gold and blue clock under the side of a building.
378454,645206,Man in air catching frisbee at beach near ocean.,in,Man,air,catching,through,Man through air catching frisbee at beach near ocean.
267351,124333,A yellow and white clock tower against a blue sky,against,A yellow and white clock tower,a blue sky,,in to,A yellow and white clock tower in to a blue sky
248112,389458,A person is playing tennis on a dark grass court.,on,tennis,a dark grass court,is playing,within,A person is playing tennis within a dark grass court.
312237,73459,People are having fun on a crowded beach.,on,People,a crowded beach,are having,down into,People are having fun down into a crowded beach.
428562,753713,The wholly sheep stands besides others in a cage.,besides,The wholly sheep,others,stands,up and out,The wholly sheep stands up and out others in a cage.
147498,255371,A flock of birds flying over water and sand with a volley ball net on the sand.,of,flock,birds,flying,atop,A flock atop birds flying over water and sand with a volley ball net on the sand.
38678,428116,A woman sitting on a train is showing off a bagel.,on,woman,train,is showing,in to,A woman sitting in to a train is showing off a bagel.
489339,234555,A woman carrying a surfboard on the shore of the beach.,on,A woman carrying a surfboard,the shore,,about,A woman carrying a surfboard about the shore of the beach.
73118,384810,Two stuffed brown teddy bears sitting next to a wall.,next to,Two stuffed brown teddy bears,a wall,sitting,in front of,Two stuffed brown teddy bears sitting next to a wall.
417085,213978,A big cow and a smaller cow standing beside a road.,beside,a big cow and a smaller cow,a road,standing,into,A big cow and a smaller cow standing into a road.
135890,107446,The Big Ben clock tower towering over the city of London.,over,The Big Ben clock tower,the city of London,towering,on top of,The Big Ben clock tower towering on top of the city of London.
376264,192564,a desk with a laptop a tea pot and a cup,with,a desk,a laptop,,holding,a desk holding a laptop a tea pot and a cup
287291,377135,The cars at the intersection are waiting for the pedestrians to cross.,at,The cars,the intersection,are waiting,close to,The cars close to the intersection are waiting for the pedestrians to cross.
269314,595468,a cat is way up in a tree,in,cat,tree,is,beside,a cat is way up beside a tree
187144,209760,A group of people stand on a path outside a parked bus.,of,group,people,stand,into,A group into people stand on a path outside a parked bus.
233567,349476,A goat is standing in a barn by some hay.,in,A goat,a barn,is standing,besides,A goat is standing besides a barn by some hay.
468925,482599,A plate with meat and bananas on top ,with,A plate,meat,,up,A plate up meat and bananas on top
183500,454968,A red and white plane flying through a cloudy sky.,through,plane,sky,flying,beside,A red and white plane flying beside a cloudy sky.
565778,100624,Blue train car sitting on a train track near tunnel.,on,Blue train car,a train track,sitting,outside of,Blue train car sitting outside of a train track near tunnel.
21503,373588,Plate of crackers with something spread on them next to a keyboard,of,Plate,crackers,,atop,Plate atop crackers with something spread on them next to a keyboard
399205,620312,All of these men are using their cell phones.,of,All,these men,are using,up at,All up at these men are using their cell phones.
445834,797135,Men climbing on board a bus that needs to be repaired.,on,Men,board,climbing,while,Men climbing while board a bus that needs to be repaired.
301135,498313,Many people are sitting on two benches next to a light pole.,on,people,two benches,are sitting,inside,Many people are sitting inside two benches next to a light pole.
496954,659583,A slice of cake and a fork by sliced orange and a Guinness ,of,slice,cake,,back to,A slice back to cake and a fork by sliced orange and a Guinness
379800,492074,Train engine pulling one freight car along rails,along,one freight car,rails,pulling,while,Train engine pulling one freight car while rails
245448,290348,Several men stand outside around a motorcycle.,outside,men,,stand,Outside,Several men stand Outside around a motorcycle.
554291,739339,A kitty cat jumping out of a blue bowl ,out of,kitty cat,blue bowl,jumping,up to,A kitty cat jumping out of a blue bowl
472030,511408,A park bench with a backpack on it in a forest of trees.,with,A park bench,a backpack,,inside of,A park bench inside of a backpack on it in a forest of trees.
540928,610344,A cat that is standing on a wood floor.,on,cat,wood floor,is standing,around,A cat that is standing around a wood floor.
632,305425,This room has a bed with blue sheets and a large bookcase,with,a bed,blue sheets,has,full of,This room has a bed full of blue sheets and a large bookcase
442161,686694,A group of people tasting wine at a bar.,of,group,people,tasting,through,A group through people tasting wine at a bar.
227765,395335,A wooden spoon in a soup pot on the stove.,in,A wooden spoon,a soup pot,,up at,A wooden spoon up at a soup pot on the stove.
161397,719257,a couple of thigs are sitting on a wood table,on,a couple of thigs,a wood table,are sitting,outside,a couple of thigs are sitting outside a wood table
42178,419421,An extensive network of wires are required to operate the railroad.,of,network,wires,are required,down,An extensive network down wires are required to operate the railroad.
48555,378089,Three people race their horses down a beach.,down,horses,a beach,race,between,Three people race their horses between a beach.
561256,8549,A woman wearing a hat & pink top takes a selfie in front of a bathroom mirror.,in front of,a woman wearing a hat & pink top,a bathroom mirror,takes,down into,A woman wearing a hat & pink top takes a selfie in front of a bathroom mirror.
179765,38,A black Honda motorcycle parked in front of a garage.,in front of,A black Honda motorcycle,a garage,parked,in to,A black Honda motorcycle parked in front of a garage.
326248,13237,A referee and tennis player speaking while fans watch in the stands.,in,fans,the stands,watch,Outside,A referee and tennis player speaking while fans watch Outside the stands.
21839,176678,A person crosses a street under a streetlight at dusk.,under,a person,a streetlight,crosses,in to,A person crosses a street in to a streetlight at dusk.
127270,626099,A tennis player is swinging at a tennis ball.,at,player,ball,is swinging,down into,A tennis player is swinging down into a tennis ball.
184321,352188,A train traveling down tracks next to lights.,down,train,tracks,traveling,AT,A train traveling AT tracks next to lights.
407574,332399,A stack of bananas are sitting in a tree by signs.,of,A stack,bananas,are sitting,up and out,A stack up and out bananas are sitting in a tree by signs.
226154,440173,A bus traveling down a road beside a motorcycle.,down,A bus,a road,traveling,outside,A bus traveling outside a road beside a motorcycle.
129054,414476,A herd of zebra are grazing in a grassy meadow.,in,A herd of zebra,a grassy meadow,are grazing,while,A herd of zebra are grazing while a grassy meadow.
364297,145510,A white and black cat laying on a keyboard.,on,cat,keyboard,laying,up at,A white and black cat laying up at a keyboard.
199551,394870,A boy asleep on a large bed under a mosquito net,on,A boy asleep,a large bed,,up at,A boy asleep up at a large bed under a mosquito net
542073,255823,A light pole and street sign in front of a store front.,in front of,A light pole and street sign,a store front,,above,A light pole and street sign in front of a store front.
281179,692651,A street at night time with many different lights.,at,A street,night time,,outside of,A street outside of night time with many different lights.
559513,407554,The blue plate is full of fried sea food.,of,plate,fried sea food,is full,up of,The blue plate is full up of fried sea food.
361571,304719,A white colored dog with it's mouth open and wearing a person's baseball style cap on it's head.,with,A white colored dog,its mouth,open,against,A white colored dog against it's mouth open and wearing a person's baseball style cap on it's head.
418696,803162,a traffic light hanging from a wire above a street ,from,a traffic light,a wire,hanging,towards,a traffic light hanging towards a wire above a street
257478,407968,An outfielder watching what is going on at home plate.,at,outfielder,home plate,watching,wearing,An outfielder watching what is going on wearing home plate.
89271,715892,A cat wearing a hat while resting it's paws on top of a chair.,on top of,paws,a chair,resting,back to,A cat wearing a hat while resting it's paws on top of a chair.
427055,611423,A photograph of a decorative street clock on a sidewalk.,of,A photograph,a decorative street clock,,across,A photograph across a decorative street clock on a sidewalk.
193494,211164,Childs bed and colorful quilt surrounded by blue plastic walls.,by,Childs bed and colorful quilt,blue plastic walls,surrounded,out,Childs bed and colorful quilt surrounded out blue plastic walls.
256192,778557,A yellow BMW touring motorcycle parked in the street as people look on from behind a steel rail on the sidewalk.,in,A yellow BMW touring motorcycle,the street,parked,up of,A yellow BMW touring motorcycle parked up of the street as people look on from behind a steel rail on the sidewalk.
574810,37280,A yellow fluffy cat sitting in a window sill next to a window.,in,cat,window sill,sitting,under,A yellow fluffy cat sitting under a window sill next to a window.
346707,242575,A woman standing behind a very small banana tree with green bananas on it.,behind,A woman,a very small banana tree,standing,of,A woman standing of a very small banana tree with green bananas on it.
47121,523940,a cat drinking water from a sink bowl,from,water,a sink bowl,drinking,wearing,a cat drinking water wearing a sink bowl
195045,155431,A storage building located near a town park.,near,A storage building,a town park,located,up to,A storage building located up to a town park.
89670,768418,A plate that has cake on top of it.,on top of,cake,it,has,up and out,A plate that has cake on top of it.
49060,542240,A train that has people standing outside of it.,outside of,people,it,standing,during,A train that has people standing outside of it.
565607,349421,A green fire hydrant next to field of colorful flowers.,next to,A green fire hydrant,field of colorful flowers,,at,A green fire hydrant next to field of colorful flowers.
161397,714871,a brown table with some different colored flowers,with,a brown table,some different colored flowers,,above,a brown table above some different colored flowers
434479,503042,Two Halloween characters next to a pizza on a table.,next to,Two Halloween characters,a pizza,,in,Two Halloween characters next to a pizza on a table.
13177,801288,a man is working on a hub cap on the ground,on,man,hub cap,is working,holding,a man is working holding a hub cap on the ground
451144,543524,a couple of people on skis sit on top of a snowy hill ,on,people,skis,sit,about,a couple of people about skis sit on top of a snowy hill
371042,827279,This is a tennis court with multiple games happening at once.,with,a tennis court,multiple games,is,by,This is a tennis court by multiple games happening at once.
193245,227854,Many people are flying different kites in a field on a cloudy day.,in,kites,a field,are flying,out of,Many people are flying different kites out of a field on a cloudy day.
200421,223038,A boy in birthday hat holding a tennis racket.,in,boy,birthday hat,holding,up to,A boy up to birthday hat holding a tennis racket.
323355,598468,A boy wearing yellow is holding a pizza in a box.,in,pizza,box,holding,outside,A boy wearing yellow is holding a pizza outside a box.
329041,39766,A stack of luggage with an opened one on top.,of,A stack,luggage,,by,A stack by luggage with an opened one on top.
503755,60175,A tennis player is playing in a match.,in,player,match,is playing,between,A tennis player is playing between a match.
401250,136225,A skier dressed in white performing an aerial maneuver.,in,skier,white,dressed,besides,A skier dressed besides white performing an aerial maneuver.
149222,323730,A view of a desktop computer that is online.,of,A view,a desktop computer,is,while,A view while a desktop computer that is online.
429281,577931,Display for bananas with a euro money sign,for,Display,bananas,,about,Display about bananas with a euro money sign
124659,20004,Fully decorated basement has no people in it.,in,people,it,has,into,Fully decorated basement has no people into it.
215245,528643,A large group of zebra standing in the grass.,in,group,grass,standing,about,A large group of zebra standing about the grass.
441468,725201,A red fire hydrant is on a crosswalk intersection.,on,A red fire hydrant,a crosswalk intersection,is,out of,A red fire hydrant is out of a crosswalk intersection.
335529,227630,A wooden bench sitting next to a large body of water.,next to,A wooden bench,a large body of water,sitting,within,A wooden bench sitting next to a large body of water.
554291,735358,A small kitten standing in a blue hat on top of a table.,in,kitten,blue hat,standing,while,A small kitten standing while a blue hat on top of a table.
80340,429802,a small child wearing a tie and holding a suitcase with other people in the background,with,a suitcase,other people,holding,to,a small child wearing a tie and holding a suitcase to other people in the background
448263,173930,A baseball player kneeling to speak to a child,to,player,child,speak,underneath,A baseball player kneeling underneath speak to a child
273712,818010,A large red fridge is sitting on the red carpet.,on,A large red fridge,the red carpet,is sitting,in and out,A large red fridge is sitting in and out the red carpet.
38118,450172,A man on his skis on a snowy slope.,on,A man,his skis,,between,A man between his skis on a snowy slope.
297085,573455,A cat sits in front of a large television.,in front of,A cat,a large television,sits,next to,A cat sits in front of a large television.
143998,667345,A bunch of carrots on a knife sitting on a cutting board.,on,A bunch of carrots,a knife,sitting,ON,A bunch of carrots ON a knife sitting on a cutting board.
147338,531182,A yellow fire hydrant with a cartoon face drawn on it.,with,A yellow fire hydrant,a cartoon face,drawn,ON,A yellow fire hydrant ON a cartoon face drawn on it.
110884,722949,a bathroom with a sink and a bath tub,with,a bathroom,a sink,,inside of,a bathroom inside of a sink and a bath tub
389532,453825,A man standing on top of a structure under a cloudy sky.,on top of,man,structure,standing,near,A man standing on top of a structure under a cloudy sky.
153343,699847,two big stuffed bears sitting behind a chained fenced,behind,two big stuffed bears,a chained fence,sitting,outside,two big stuffed bears sitting outside a chained fenced
153568,169084,A stop sign with additional warnings taped to it.,with,A stop sign,additional warnings,taped,by,A stop sign by additional warnings taped to it.
261061,188562,A WOMAN IS STANDING LOOKING AT SOMETHING ,AT,WOMAN,SOMETHING,LOOKING,of,A WOMAN IS STANDING LOOKING of SOMETHING
403565,247965,A man wearing a bike helmet standing next to a bicycle.,next to,A man wearing a bike helmet,a bicycle,standing,among,A man wearing a bike helmet standing next to a bicycle.
47769,633589,A small living room with furniture and two windows.,with,A small living room,furniture,,through,A small living room through furniture and two windows.
360564,131154,A bathroom with blue tile outline around the floor,with,A bathroom,blue tile outline,,in front of,A bathroom in front of blue tile outline around the floor
490515,130600,Snow boarder sliding down the hill after falling in the snow,down,Snow boarder,the hill,sliding,up and out,Snow boarder sliding up and out the hill after falling in the snow
396518,798155,A woman sitting on the bow of a boat using a pole to pilot the boat.,on,woman,the bow of a boat,sitting,underneath,A woman sitting underneath the bow of a boat using a pole to pilot the boat.
193674,570051,A woman that is next to a surfboard with a dog.,next to,A woman,a surfboard,is,up of,A woman that is next to a surfboard with a dog.
73153,350417,A person talking on a phone with a tree in the foreground.,on,person,phone,talking,during,A person talking during a phone with a tree in the foreground.
350122,709415,Adult with bicycle on ramp of commuter railway platform.,with,Adult,bicycle,,against,Adult against bicycle on ramp of commuter railway platform.
3255,729764,A group of skiers have left a trail through the snow on the mountain.,of,group,skiers,have left,in,A group in skiers have left a trail through the snow on the mountain.
286849,224926,Many giraffes are poking their heads beyond some rocks.,beyond,heads,rocks,poking,ON,Many giraffes are poking their heads ON some rocks.
302882,557845,The man is taking a photo of him self with his cellphone.,of,a photo,him self,is taking,with,The man is taking a photo with him self with his cellphone.
452321,426665,A red bus parked at a bus stop in front of a building.,at,A red bus,a bus stop,parked,wearing,A red bus parked wearing a bus stop in front of a building.
278353,206262,A sheep that is standing under a wooden plank from a fence.,under,A sheep,a wooden plank,is standing,during,A sheep that is standing during a wooden plank from a fence.
241668,132897,A woman in a wedding dress with another lady holding a piece of cake.,in,A woman,a wedding dress,,among,A woman among a wedding dress with another lady holding a piece of cake.
495448,148629,A cake is shown with three tiers and flowers.,with,A cake,three tiers and flowers,is shown,OF,A cake is shown OF three tiers and flowers.
308328,715682,Some people in high visibility jackets putting suitcases onto a conveyer belt from a container,in,people,high visibility jackets,putting,close to,Some people close to high visibility jackets putting suitcases onto a conveyer belt from a container
122166,791053,a person riding on a bicycle on the street in front of some cars,on,person,bicycle,riding,full of,a person riding full of a bicycle on the street in front of some cars
334767,398299,Several people are skiing on a snow covered field.,on,Several people,a snow covered field,are skiing,behind,Several people are skiing behind a snow covered field.
463842,500286,A small bed with lots of bottles underneath,with,A small bed,lots of bottles,,in and out,A small bed in and out lots of bottles underneath
491470,494244,A city with snow and slush filling the ground.,with,A city,snow and slush,filling,out of,A city out of snow and slush filling the ground.
460333,616431,A little boy sits on a bed with a chair next to it.,on,A little boy,a bed,sits,around,A little boy sits around a bed with a chair next to it.
39914,665224,A lady and her child outside playing with a kite.,outside,A lady and her child,,playing,full of,A lady and her child full of playing with a kite.
410428,513486,a group of sheep on a big grassy field full of sheep,of,group,sheep,,up and out,a group up and out sheep on a big grassy field full of sheep
2149,294385,A white bowl filled with green Granny Smith apples.,with,bowl,green Granny Smith apples,filled,beyond,A white bowl filled beyond green Granny Smith apples.
303499,249901,2 men wearing red cloaks riding on horseback.,on,men,horseback,riding,down into,2 men wearing red cloaks riding down into horseback.
554735,98634,They are going to serve pizza for lunch today.,for,pizza,lunch,serve,with,They are going to serve pizza with lunch today.
466125,767190,The child smiles brightly while being handed a pink umbrella.,while,The child,,smiles,of,The child smiles brightly of being handed a pink umbrella.
451571,193068,A close up of a corn on the cob that has been eating.,up of,A close,a corn,has been eating,beyond,A close up of a corn on the cob that has been eating.
20571,723727,Two tug boats tied up to the dock.,up to,boats,the dock,tied,Outside,Two tug boats tied up to the dock.
210915,563439,A man on a surfboard that is in the water.,on,A man,a surfboard,is,under,A man under a surfboard that is in the water.
166391,190401,Traffic is stopped at a red stop light.,at,Traffic,a red stop light,is stopped,ON,Traffic is stopped ON a red stop light.
440617,259502,A passenger train speeding down a train track.,down,A passenger train,a train track,speeding,in to,A passenger train speeding in to a train track.
44699,485029,Sheep grazing in grass in the mountains ,in,Sheep,grass,grazing,into,Sheep grazing into grass in the mountains
367228,660255,Young man flying a kite over a grassy area by water.,over,Young man,a grassy area,flying,OF,Young man flying a kite OF a grassy area by water.
95155,340269,Four photographs of a person in red jacket snowboarding.,of,Four photographs,a person,,during,Four photographs during a person in red jacket snowboarding.
186042,326498,A person in the snow on some skis.,in,A person,the snow,,up and out,A person up and out the snow on some skis.
94852,639155,a couple of elephants that are walking in some grass,of,couple,elephants,are walking,over,a couple over elephants that are walking in some grass
273132,38778,An old woman leans on her back while sitting on an ornate bench.,on,An old woman,her back,leans,above,An old woman leans above her back while sitting on an ornate bench.
173004,425856,A half eaten slice of pizza is on a plate with a knife and fork.,on,A half eaten slice of pizza,a plate,is,between,A half eaten slice of pizza is between a plate with a knife and fork.
6894,652126,A man getting a kiss on the neck from an elephant's trunk,on,a kiss,the neck,getting,close to,A man getting a kiss close to the neck from an elephant's trunk
162543,547055,a herd of elephants standing side by side in an enclosed area,of,herd,elephants,standing,OF,a herd OF elephants standing side by side in an enclosed area
270402,234715,Two elephants standing in a pen in different spots.,in,Two elephants,a pen,standing,around,Two elephants standing around a pen in different spots.
306136,156949,A bus parked near an Apple sign during the night.,near,A bus,an Apple sign,parked,like,A bus parked like an Apple sign during the night.
537053,611936,A beautiful zebra standing in a green field.,in,zebra,field,standing,underneath,A beautiful zebra standing underneath a green field.
279714,392934,a car is parked next to a pole ,next to,a car,a pole,is parked,besides,a car is parked next to a pole
214205,407939,An airplane flying high with a full moon in the background.,with,An airplane,a full moon,flying,full of,An airplane flying high full of a full moon in the background.
