image_id,id,caption,preposition,subject,object,verb,wrong_preposition,wrong_caption
17115,605802,A rear view of two zebras with their heads up against a fence.,,,,,,
227686,170164,A bridled mule stands in front of trees and leaves. ,,,,,,
499181,138575,There are many cars that are parked in the parking lot,,,,,,
468925,476779,"a plate with bacon, eggs and hamburger topped with bananas",,,,,,
210915,564699,A person on a surfboard in the water.,,,,,,
344611,628203,a street sign mentioning water on the road,,,,,,
111036,360287,An old oven left outside in the garbage.,,,,,,
383339,35576,Red clouds as sun sets over the ocean,,,,,,
298251,219684,A panoramic view of zebras in a dry field.,,,,,,
243626,61129,A plate with green beans and a protein and some polenta with cheese.,,,,,,
477441,266609,A large passenger jet sitting on top of an airport tarmac.,,,,,,
110449,753025,"Two men are sitting near a table, one playing with a video game.",,,,,,
286503,322778,An elephant playing with a sack handing from a concrete structure.,,,,,,
447522,412030,"Rice, broccoli, onions, and tomatoes sitting on a plate.",,,,,,
333697,821209,"A corner with a Stop sign, a no entry sign and a one way sign in front of a brick wall with graffiti.",,,,,,
15079,820217,Two sandwiches have been halved and placed on a plate with a knife.,,,,,,
579970,774805,some stairs a couch a table and a television,,,,,,
84170,140676,A bus driving on a rain covered street,,,,,,
193245,228193,A group of people flying kites by the river.,,,,,,
243075,488807,A wet polar bear looks up at the sky in his zoo enclosure,,,,,,
425221,118988,people in an air port waiting area ,,,,,,
14473,654347,A very nice looking toy train and some workers on the tracks.,,,,,,
511999,828277,A yellow train next to a platform with two men wearing orange jackets and another man standing next to them.,,,,,,
547144,675402,a long disk with several laptops and PC computers ,,,,,,
407524,651863,Pasta with sauce and broccoli on white plate.,,,,,,
526706,283119,a small calf nursing a cow in a pasture,,,,,,
240250,265970,A woman is eating pizza with a fork.,,,,,,
229858,195057,A deer comes out of the bushes for its child,,,,,,
492362,542340,A man in front of a vendor on a skateboard.,,,,,,
93437,1707,An old man is wearing an odd hat,,,,,,
334521,665564,Two giraffes stare at a crane from behind a fence.,,,,,,
84650,494423,A cat lying on a suit case and looking alertly.,,,,,,
50380,225113,A man guides a pony with a young boy on it's back.,,,,,,
302030,513031,The desk with a laptop has papers strewn all over it.,,,,,,
469067,540733,A sleeping woman cuddling a cat in bed.,,,,,,
147205,767906,Arrangement of food with variety of meat and potatoes in upscale fashion.,,,,,,
482319,520854,A man and a woman playing with a baby.,,,,,,
26690,719216,A man is high in the air as he skateboards on the ramp.,,,,,,
368684,496936,A laptop sitting in a room with a big TV.,,,,,,
450399,752693,a man is standing behind a glass counter,,,,,,
574297,759437,A man that is riding a horse on a dirt road. ,,,,,,
203488,203464,A silver and gray parking meter sitting by a tree.,,,,,,
360960,487760,A person is holding up a large colorful umbrella,,,,,,
478286,382774,A large long train on a steel track.,,,,,,
309655,806273,A woman on skis in front of people on a slope.,,,,,,
400815,720723,A man sitting in the back of a truck.,,,,,,
438017,626581,A red stop light that is over a street.,,,,,,
465180,247735,People riding and washing elephants in a stream.,,,,,,
33114,462931,Searchlights in front view and a plane on a wide runway in the background.,,,,,,
7991,587270,Carrots and small green beans on a white plate. ,,,,,,
164115,228284,A surfboard is stowed in a rack alongside a walkway.,,,,,,
42889,482284,Stuffed bear wearing glasses with electronic audio equipment.,,,,,,
236721,650804,The meal is ready on the tray to be eaten.,,,,,,
361268,356943,"Why would the cow be grazing in front of those homes?
",,,,,,
156076,693835,Guys sitting at a table eating pizza and talking ,,,,,,
82715,160363,A person that is surfing in the water.,,,,,,
177489,127093,A man and a woman eating salad near the kitchen,,,,,,
387916,58932,A group of people with skis standing in the snow.,,,,,,
521601,314100,Closeup of a white and yellow vase with a red circle at the bottom.,,,,,,
129135,427762,Blue and yellow train at a train station in front of a bench. ,,,,,,
127092,614993,A historic trolley sign is across the street from a large building.,,,,,,
393014,656333,A display case holding a sandwich with meat and cheese.,,,,,,
474078,285915,A baseball player on home plate swinging a bat.,,,,,,
224675,435211,a woman and a man are putting together a kite ,,,,,,
261036,440516,A boy standing in the grass with a frisbee.,,,,,,
554266,587800,A series of photos showing a person laying on a bed.,,,,,,
359219,555895,"Two pizza pies sitting atop a stove getting ready to be cut
.",,,,,,
267946,734640,A sign for a public restroom is in more than one language.,,,,,,
78420,806757,A cat curled up by the keyboard of a laptop.,,,,,,
431545,574262,A baseball runner slows as he arrives at third base,,,,,,
362716,546395,A male tennis player hitting a tennis ball. ,,,,,,
132116,133650,A bowl full of meat and vegetables ready to eat.,,,,,,
284296,272486,Three giraffe's leaning over to get a sip of water.,,,,,,
524108,453753,There is a group of motorcycles that are parked together.,,,,,,
184400,369699,A subway train that is passing over a train bridge.,,,,,,
512657,540339,A beautiful young woman holding a Nintendo Wii game controller.,,,,,,
336265,708526,"A boy is standing in a field, playing frisbee.",,,,,,
140583,384800,A flock of animals stand on the road near mountains.,,,,,,
98633,313029,The cake is topped with five whole strawberries.,,,,,,
213422,281758,"Large made up bed in modern bedroom, with small desk.",,,,,,
107339,821135,Two girls play Wii in a room with ourange rugs and white sofas.,,,,,,
189698,145679,This green street name sign says bodacious drive,,,,,,
47112,36184,A pizza sitting on a plate in front of a glass of wine.,,,,,,
383842,779394,"A lady hold a game controller, pointed towards a laptop.",,,,,,
549738,123415,A photo of a kite is a town in the background.,,,,,,
289659,591054,The giraffe is eating grass from the hill side.,,,,,,
341058,648155,A lamp post stands next to an umbrella and table.,,,,,,
152686,675990,A man dressed in orange is playing tennis.,,,,,,
323151,333395,A table is set with pizza and beer and a salad.,,,,,,
42178,416931,Smoggy picture of many trains in a busy train station.,,,,,,
492905,752060,a computer monitor and keyboard on a desk,,,,,,
229948,818309,there are two horses that are pulling a carriage,,,,,,
347544,109949,"An orange, blue, and yellow bus on the driveway in front of a hotel.",,,,,,
559348,615698,A baseball game in progress with the batter up to plate.,,,,,,
